DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
2008-03-01,2008-03-01,7,Saturday,1,61,9,March,3,1,2008,1,3,2008,2
2008-03-02,2008-03-02,1,Sunday,2,62,10,March,3,1,2008,1,3,2008,2
2008-03-03,2008-03-03,2,Monday,3,63,10,March,3,1,2008,1,3,2008,2
2008-03-04,2008-03-04,3,Tuesday,4,64,10,March,3,1,2008,1,3,2008,2
2008-03-05,2008-03-05,4,Wednesday,5,65,10,March,3,1,2008,1,3,2008,2
2008-03-06,2008-03-06,5,Thursday,6,66,10,March,3,1,2008,1,3,2008,2
2008-03-07,2008-03-07,6,Friday,7,67,10,March,3,1,2008,1,3,2008,2
2008-03-08,2008-03-08,7,Saturday,8,68,10,March,3,1,2008,1,3,2008,2
2008-03-09,2008-03-09,1,Sunday,9,69,11,March,3,1,2008,1,3,2008,2
2008-03-10,2008-03-10,2,Monday,10,70,11,March,3,1,2008,1,3,2008,2
2008-03-11,2008-03-11,3,Tuesday,11,71,11,March,3,1,2008,1,3,2008,2
2008-03-12,2008-03-12,4,Wednesday,12,72,11,March,3,1,2008,1,3,2008,2
2008-03-13,2008-03-13,5,Thursday,13,73,11,March,3,1,2008,1,3,2008,2
2008-03-14,2008-03-14,6,Friday,14,74,11,March,3,1,2008,1,3,2008,2
2008-03-15,2008-03-15,7,Saturday,15,75,11,March,3,1,2008,1,3,2008,2
2008-03-16,2008-03-16,1,Sunday,16,76,12,March,3,1,2008,1,3,2008,2
2008-03-17,2008-03-17,2,Monday,17,77,12,March,3,1,2008,1,3,2008,2
2008-03-18,2008-03-18,3,Tuesday,18,78,12,March,3,1,2008,1,3,2008,2
2008-03-19,2008-03-19,4,Wednesday,19,79,12,March,3,1,2008,1,3,2008,2
2008-03-20,2008-03-20,5,Thursday,20,80,12,March,3,1,2008,1,3,2008,2
2008-03-21,2008-03-21,6,Friday,21,81,12,March,3,1,2008,1,3,2008,2
2008-03-22,2008-03-22,7,Saturday,22,82,12,March,3,1,2008,1,3,2008,2
2008-03-23,2008-03-23,1,Sunday,23,83,13,March,3,1,2008,1,3,2008,2
2008-03-24,2008-03-24,2,Monday,24,84,13,March,3,1,2008,1,3,2008,2
2008-03-25,2008-03-25,3,Tuesday,25,85,13,March,3,1,2008,1,3,2008,2
2008-03-26,2008-03-26,4,Wednesday,26,86,13,March,3,1,2008,1,3,2008,2
2008-03-27,2008-03-27,5,Thursday,27,87,13,March,3,1,2008,1,3,2008,2
2008-03-28,2008-03-28,6,Friday,28,88,13,March,3,1,2008,1,3,2008,2
2008-03-29,2008-03-29,7,Saturday,29,89,13,March,3,1,2008,1,3,2008,2
2008-03-30,2008-03-30,1,Sunday,30,90,14,March,3,1,2008,1,3,2008,2
2008-03-31,2008-03-31,2,Monday,31,91,14,March,3,1,2008,1,3,2008,2
2008-04-01,2008-04-01,3,Tuesday,1,92,14,April,4,2,2008,1,4,2008,2
2008-04-02,2008-04-02,4,Wednesday,2,93,14,April,4,2,2008,1,4,2008,2
2008-04-03,2008-04-03,5,Thursday,3,94,14,April,4,2,2008,1,4,2008,2
2008-04-04,2008-04-04,6,Friday,4,95,14,April,4,2,2008,1,4,2008,2
2008-04-05,2008-04-05,7,Saturday,5,96,14,April,4,2,2008,1,4,2008,2
2008-04-06,2008-04-06,1,Sunday,6,97,15,April,4,2,2008,1,4,2008,2
2008-04-07,2008-04-07,2,Monday,7,98,15,April,4,2,2008,1,4,2008,2
2008-04-08,2008-04-08,3,Tuesday,8,99,15,April,4,2,2008,1,4,2008,2
2008-04-09,2008-04-09,4,Wednesday,9,100,15,April,4,2,2008,1,4,2008,2
2008-04-10,2008-04-10,5,Thursday,10,101,15,April,4,2,2008,1,4,2008,2
2008-04-11,2008-04-11,6,Friday,11,102,15,April,4,2,2008,1,4,2008,2
2008-04-12,2008-04-12,7,Saturday,12,103,15,April,4,2,2008,1,4,2008,2
2008-04-13,2008-04-13,1,Sunday,13,104,16,April,4,2,2008,1,4,2008,2
2008-04-14,2008-04-14,2,Monday,14,105,16,April,4,2,2008,1,4,2008,2
2008-04-15,2008-04-15,3,Tuesday,15,106,16,April,4,2,2008,1,4,2008,2
2008-04-16,2008-04-16,4,Wednesday,16,107,16,April,4,2,2008,1,4,2008,2
2008-04-17,2008-04-17,5,Thursday,17,108,16,April,4,2,2008,1,4,2008,2
2008-04-18,2008-04-18,6,Friday,18,109,16,April,4,2,2008,1,4,2008,2
2008-04-19,2008-04-19,7,Saturday,19,110,16,April,4,2,2008,1,4,2008,2
2008-04-20,2008-04-20,1,Sunday,20,111,17,April,4,2,2008,1,4,2008,2
2008-04-21,2008-04-21,2,Monday,21,112,17,April,4,2,2008,1,4,2008,2
2008-04-22,2008-04-22,3,Tuesday,22,113,17,April,4,2,2008,1,4,2008,2
2008-04-23,2008-04-23,4,Wednesday,23,114,17,April,4,2,2008,1,4,2008,2
2008-04-24,2008-04-24,5,Thursday,24,115,17,April,4,2,2008,1,4,2008,2
2008-04-25,2008-04-25,6,Friday,25,116,17,April,4,2,2008,1,4,2008,2
2008-04-26,2008-04-26,7,Saturday,26,117,17,April,4,2,2008,1,4,2008,2
2008-04-27,2008-04-27,1,Sunday,27,118,18,April,4,2,2008,1,4,2008,2
2008-04-28,2008-04-28,2,Monday,28,119,18,April,4,2,2008,1,4,2008,2
2008-04-29,2008-04-29,3,Tuesday,29,120,18,April,4,2,2008,1,4,2008,2
2008-04-30,2008-04-30,4,Wednesday,30,121,18,April,4,2,2008,1,4,2008,2
2008-05-01,2008-05-01,5,Thursday,1,122,18,May,5,2,2008,1,4,2008,2
2008-05-02,2008-05-02,6,Friday,2,123,18,May,5,2,2008,1,4,2008,2
2008-05-03,2008-05-03,7,Saturday,3,124,18,May,5,2,2008,1,4,2008,2
2008-05-04,2008-05-04,1,Sunday,4,125,19,May,5,2,2008,1,4,2008,2
2008-05-05,2008-05-05,2,Monday,5,126,19,May,5,2,2008,1,4,2008,2
2008-05-06,2008-05-06,3,Tuesday,6,127,19,May,5,2,2008,1,4,2008,2
2008-05-07,2008-05-07,4,Wednesday,7,128,19,May,5,2,2008,1,4,2008,2
2008-05-08,2008-05-08,5,Thursday,8,129,19,May,5,2,2008,1,4,2008,2
2008-05-09,2008-05-09,6,Friday,9,130,19,May,5,2,2008,1,4,2008,2
2008-05-10,2008-05-10,7,Saturday,10,131,19,May,5,2,2008,1,4,2008,2
2008-05-11,2008-05-11,1,Sunday,11,132,20,May,5,2,2008,1,4,2008,2
2008-05-12,2008-05-12,2,Monday,12,133,20,May,5,2,2008,1,4,2008,2
2008-05-13,2008-05-13,3,Tuesday,13,134,20,May,5,2,2008,1,4,2008,2
2008-05-14,2008-05-14,4,Wednesday,14,135,20,May,5,2,2008,1,4,2008,2
2008-05-15,2008-05-15,5,Thursday,15,136,20,May,5,2,2008,1,4,2008,2
2008-05-16,2008-05-16,6,Friday,16,137,20,May,5,2,2008,1,4,2008,2
2008-05-17,2008-05-17,7,Saturday,17,138,20,May,5,2,2008,1,4,2008,2
2008-05-18,2008-05-18,1,Sunday,18,139,21,May,5,2,2008,1,4,2008,2
2008-05-19,2008-05-19,2,Monday,19,140,21,May,5,2,2008,1,4,2008,2
2008-05-20,2008-05-20,3,Tuesday,20,141,21,May,5,2,2008,1,4,2008,2
2008-05-21,2008-05-21,4,Wednesday,21,142,21,May,5,2,2008,1,4,2008,2
2008-05-22,2008-05-22,5,Thursday,22,143,21,May,5,2,2008,1,4,2008,2
2008-05-23,2008-05-23,6,Friday,23,144,21,May,5,2,2008,1,4,2008,2
2008-05-24,2008-05-24,7,Saturday,24,145,21,May,5,2,2008,1,4,2008,2
2008-05-25,2008-05-25,1,Sunday,25,146,22,May,5,2,2008,1,4,2008,2
2008-05-26,2008-05-26,2,Monday,26,147,22,May,5,2,2008,1,4,2008,2
2008-05-27,2008-05-27,3,Tuesday,27,148,22,May,5,2,2008,1,4,2008,2
2008-05-28,2008-05-28,4,Wednesday,28,149,22,May,5,2,2008,1,4,2008,2
2008-05-29,2008-05-29,5,Thursday,29,150,22,May,5,2,2008,1,4,2008,2
2008-05-30,2008-05-30,6,Friday,30,151,22,May,5,2,2008,1,4,2008,2
2008-05-31,2008-05-31,7,Saturday,31,152,22,May,5,2,2008,1,4,2008,2
2008-06-01,2008-06-01,1,Sunday,1,153,23,June,6,2,2008,1,4,2008,2
2008-06-02,2008-06-02,2,Monday,2,154,23,June,6,2,2008,1,4,2008,2
2008-06-03,2008-06-03,3,Tuesday,3,155,23,June,6,2,2008,1,4,2008,2
2008-06-04,2008-06-04,4,Wednesday,4,156,23,June,6,2,2008,1,4,2008,2
2008-06-05,2008-06-05,5,Thursday,5,157,23,June,6,2,2008,1,4,2008,2
2008-06-06,2008-06-06,6,Friday,6,158,23,June,6,2,2008,1,4,2008,2
2008-06-07,2008-06-07,7,Saturday,7,159,23,June,6,2,2008,1,4,2008,2
2008-06-08,2008-06-08,1,Sunday,8,160,24,June,6,2,2008,1,4,2008,2
2008-06-09,2008-06-09,2,Monday,9,161,24,June,6,2,2008,1,4,2008,2
2008-06-10,2008-06-10,3,Tuesday,10,162,24,June,6,2,2008,1,4,2008,2
2008-06-11,2008-06-11,4,Wednesday,11,163,24,June,6,2,2008,1,4,2008,2
2008-06-12,2008-06-12,5,Thursday,12,164,24,June,6,2,2008,1,4,2008,2
2008-06-13,2008-06-13,6,Friday,13,165,24,June,6,2,2008,1,4,2008,2
2008-06-14,2008-06-14,7,Saturday,14,166,24,June,6,2,2008,1,4,2008,2
2008-06-15,2008-06-15,1,Sunday,15,167,25,June,6,2,2008,1,4,2008,2
2008-06-16,2008-06-16,2,Monday,16,168,25,June,6,2,2008,1,4,2008,2
2008-06-17,2008-06-17,3,Tuesday,17,169,25,June,6,2,2008,1,4,2008,2
2008-06-18,2008-06-18,4,Wednesday,18,170,25,June,6,2,2008,1,4,2008,2
2008-06-19,2008-06-19,5,Thursday,19,171,25,June,6,2,2008,1,4,2008,2
2008-06-20,2008-06-20,6,Friday,20,172,25,June,6,2,2008,1,4,2008,2
2008-06-21,2008-06-21,7,Saturday,21,173,25,June,6,2,2008,1,4,2008,2
2008-06-22,2008-06-22,1,Sunday,22,174,26,June,6,2,2008,1,4,2008,2
2008-06-23,2008-06-23,2,Monday,23,175,26,June,6,2,2008,1,4,2008,2
2008-06-24,2008-06-24,3,Tuesday,24,176,26,June,6,2,2008,1,4,2008,2
2008-06-25,2008-06-25,4,Wednesday,25,177,26,June,6,2,2008,1,4,2008,2
2008-06-26,2008-06-26,5,Thursday,26,178,26,June,6,2,2008,1,4,2008,2
2008-06-27,2008-06-27,6,Friday,27,179,26,June,6,2,2008,1,4,2008,2
2008-06-28,2008-06-28,7,Saturday,28,180,26,June,6,2,2008,1,4,2008,2
2008-06-29,2008-06-29,1,Sunday,29,181,27,June,6,2,2008,1,4,2008,2
2008-06-30,2008-06-30,2,Monday,30,182,27,June,6,2,2008,1,4,2008,2
2008-07-01,2008-07-01,3,Tuesday,1,183,27,July,7,3,2008,2,1,2009,1
2008-07-02,2008-07-02,4,Wednesday,2,184,27,July,7,3,2008,2,1,2009,1
2008-07-03,2008-07-03,5,Thursday,3,185,27,July,7,3,2008,2,1,2009,1
2008-07-04,2008-07-04,6,Friday,4,186,27,July,7,3,2008,2,1,2009,1
2008-07-05,2008-07-05,7,Saturday,5,187,27,July,7,3,2008,2,1,2009,1
2008-07-06,2008-07-06,1,Sunday,6,188,28,July,7,3,2008,2,1,2009,1
2008-07-07,2008-07-07,2,Monday,7,189,28,July,7,3,2008,2,1,2009,1
2008-07-08,2008-07-08,3,Tuesday,8,190,28,July,7,3,2008,2,1,2009,1
2008-07-09,2008-07-09,4,Wednesday,9,191,28,July,7,3,2008,2,1,2009,1
2008-07-10,2008-07-10,5,Thursday,10,192,28,July,7,3,2008,2,1,2009,1
2008-07-11,2008-07-11,6,Friday,11,193,28,July,7,3,2008,2,1,2009,1
2008-07-12,2008-07-12,7,Saturday,12,194,28,July,7,3,2008,2,1,2009,1
2008-07-13,2008-07-13,1,Sunday,13,195,29,July,7,3,2008,2,1,2009,1
2008-07-14,2008-07-14,2,Monday,14,196,29,July,7,3,2008,2,1,2009,1
2008-07-15,2008-07-15,3,Tuesday,15,197,29,July,7,3,2008,2,1,2009,1
2008-07-16,2008-07-16,4,Wednesday,16,198,29,July,7,3,2008,2,1,2009,1
2008-07-17,2008-07-17,5,Thursday,17,199,29,July,7,3,2008,2,1,2009,1
2008-07-18,2008-07-18,6,Friday,18,200,29,July,7,3,2008,2,1,2009,1
2008-07-19,2008-07-19,7,Saturday,19,201,29,July,7,3,2008,2,1,2009,1
2008-07-20,2008-07-20,1,Sunday,20,202,30,July,7,3,2008,2,1,2009,1
2008-07-21,2008-07-21,2,Monday,21,203,30,July,7,3,2008,2,1,2009,1
2008-07-22,2008-07-22,3,Tuesday,22,204,30,July,7,3,2008,2,1,2009,1
2008-07-23,2008-07-23,4,Wednesday,23,205,30,July,7,3,2008,2,1,2009,1
2008-07-24,2008-07-24,5,Thursday,24,206,30,July,7,3,2008,2,1,2009,1
2008-07-25,2008-07-25,6,Friday,25,207,30,July,7,3,2008,2,1,2009,1
2008-07-26,2008-07-26,7,Saturday,26,208,30,July,7,3,2008,2,1,2009,1
2008-07-27,2008-07-27,1,Sunday,27,209,31,July,7,3,2008,2,1,2009,1
2008-07-28,2008-07-28,2,Monday,28,210,31,July,7,3,2008,2,1,2009,1
2008-07-29,2008-07-29,3,Tuesday,29,211,31,July,7,3,2008,2,1,2009,1
2008-07-30,2008-07-30,4,Wednesday,30,212,31,July,7,3,2008,2,1,2009,1
2008-07-31,2008-07-31,5,Thursday,31,213,31,July,7,3,2008,2,1,2009,1
2008-08-01,2008-08-01,6,Friday,1,214,31,August,8,3,2008,2,1,2009,1
2008-08-02,2008-08-02,7,Saturday,2,215,31,August,8,3,2008,2,1,2009,1
2008-08-03,2008-08-03,1,Sunday,3,216,32,August,8,3,2008,2,1,2009,1
2008-08-04,2008-08-04,2,Monday,4,217,32,August,8,3,2008,2,1,2009,1
2008-08-05,2008-08-05,3,Tuesday,5,218,32,August,8,3,2008,2,1,2009,1
2008-08-06,2008-08-06,4,Wednesday,6,219,32,August,8,3,2008,2,1,2009,1
2008-08-07,2008-08-07,5,Thursday,7,220,32,August,8,3,2008,2,1,2009,1
2008-08-08,2008-08-08,6,Friday,8,221,32,August,8,3,2008,2,1,2009,1
2008-08-09,2008-08-09,7,Saturday,9,222,32,August,8,3,2008,2,1,2009,1
2008-08-10,2008-08-10,1,Sunday,10,223,33,August,8,3,2008,2,1,2009,1
2008-08-11,2008-08-11,2,Monday,11,224,33,August,8,3,2008,2,1,2009,1
2008-08-12,2008-08-12,3,Tuesday,12,225,33,August,8,3,2008,2,1,2009,1
2008-08-13,2008-08-13,4,Wednesday,13,226,33,August,8,3,2008,2,1,2009,1
2008-08-14,2008-08-14,5,Thursday,14,227,33,August,8,3,2008,2,1,2009,1
2008-08-15,2008-08-15,6,Friday,15,228,33,August,8,3,2008,2,1,2009,1
2008-08-16,2008-08-16,7,Saturday,16,229,33,August,8,3,2008,2,1,2009,1
2008-08-17,2008-08-17,1,Sunday,17,230,34,August,8,3,2008,2,1,2009,1
2008-08-18,2008-08-18,2,Monday,18,231,34,August,8,3,2008,2,1,2009,1
2008-08-19,2008-08-19,3,Tuesday,19,232,34,August,8,3,2008,2,1,2009,1
2008-08-20,2008-08-20,4,Wednesday,20,233,34,August,8,3,2008,2,1,2009,1
2008-08-21,2008-08-21,5,Thursday,21,234,34,August,8,3,2008,2,1,2009,1
2008-08-22,2008-08-22,6,Friday,22,235,34,August,8,3,2008,2,1,2009,1
2008-08-23,2008-08-23,7,Saturday,23,236,34,August,8,3,2008,2,1,2009,1
2008-08-24,2008-08-24,1,Sunday,24,237,35,August,8,3,2008,2,1,2009,1
2008-08-25,2008-08-25,2,Monday,25,238,35,August,8,3,2008,2,1,2009,1
2008-08-26,2008-08-26,3,Tuesday,26,239,35,August,8,3,2008,2,1,2009,1
2008-08-27,2008-08-27,4,Wednesday,27,240,35,August,8,3,2008,2,1,2009,1
2008-08-28,2008-08-28,5,Thursday,28,241,35,August,8,3,2008,2,1,2009,1
2008-08-29,2008-08-29,6,Friday,29,242,35,August,8,3,2008,2,1,2009,1
2008-08-30,2008-08-30,7,Saturday,30,243,35,August,8,3,2008,2,1,2009,1
2008-08-31,2008-08-31,1,Sunday,31,244,36,August,8,3,2008,2,1,2009,1
2008-09-01,2008-09-01,2,Monday,1,245,36,September,9,3,2008,2,1,2009,1
2008-09-02,2008-09-02,3,Tuesday,2,246,36,September,9,3,2008,2,1,2009,1
2008-09-03,2008-09-03,4,Wednesday,3,247,36,September,9,3,2008,2,1,2009,1
2008-09-04,2008-09-04,5,Thursday,4,248,36,September,9,3,2008,2,1,2009,1
2008-09-05,2008-09-05,6,Friday,5,249,36,September,9,3,2008,2,1,2009,1
2008-09-06,2008-09-06,7,Saturday,6,250,36,September,9,3,2008,2,1,2009,1
2008-09-07,2008-09-07,1,Sunday,7,251,37,September,9,3,2008,2,1,2009,1
2008-09-08,2008-09-08,2,Monday,8,252,37,September,9,3,2008,2,1,2009,1
2008-09-09,2008-09-09,3,Tuesday,9,253,37,September,9,3,2008,2,1,2009,1
2008-09-10,2008-09-10,4,Wednesday,10,254,37,September,9,3,2008,2,1,2009,1
2008-09-11,2008-09-11,5,Thursday,11,255,37,September,9,3,2008,2,1,2009,1
2008-09-12,2008-09-12,6,Friday,12,256,37,September,9,3,2008,2,1,2009,1
2008-09-13,2008-09-13,7,Saturday,13,257,37,September,9,3,2008,2,1,2009,1
2008-09-14,2008-09-14,1,Sunday,14,258,38,September,9,3,2008,2,1,2009,1
2008-09-15,2008-09-15,2,Monday,15,259,38,September,9,3,2008,2,1,2009,1
2008-09-16,2008-09-16,3,Tuesday,16,260,38,September,9,3,2008,2,1,2009,1
2008-09-17,2008-09-17,4,Wednesday,17,261,38,September,9,3,2008,2,1,2009,1
2008-09-18,2008-09-18,5,Thursday,18,262,38,September,9,3,2008,2,1,2009,1
2008-09-19,2008-09-19,6,Friday,19,263,38,September,9,3,2008,2,1,2009,1
2008-09-20,2008-09-20,7,Saturday,20,264,38,September,9,3,2008,2,1,2009,1
2008-09-21,2008-09-21,1,Sunday,21,265,39,September,9,3,2008,2,1,2009,1
2008-09-22,2008-09-22,2,Monday,22,266,39,September,9,3,2008,2,1,2009,1
2008-09-23,2008-09-23,3,Tuesday,23,267,39,September,9,3,2008,2,1,2009,1
2008-09-24,2008-09-24,4,Wednesday,24,268,39,September,9,3,2008,2,1,2009,1
2008-09-25,2008-09-25,5,Thursday,25,269,39,September,9,3,2008,2,1,2009,1
2008-09-26,2008-09-26,6,Friday,26,270,39,September,9,3,2008,2,1,2009,1
2008-09-27,2008-09-27,7,Saturday,27,271,39,September,9,3,2008,2,1,2009,1
2008-09-28,2008-09-28,1,Sunday,28,272,40,September,9,3,2008,2,1,2009,1
2008-09-29,2008-09-29,2,Monday,29,273,40,September,9,3,2008,2,1,2009,1
2008-09-30,2008-09-30,3,Tuesday,30,274,40,September,9,3,2008,2,1,2009,1
2008-10-01,2008-10-01,4,Wednesday,1,275,40,October,10,4,2008,2,2,2009,1
2008-10-02,2008-10-02,5,Thursday,2,276,40,October,10,4,2008,2,2,2009,1
2008-10-03,2008-10-03,6,Friday,3,277,40,October,10,4,2008,2,2,2009,1
2008-10-04,2008-10-04,7,Saturday,4,278,40,October,10,4,2008,2,2,2009,1
2008-10-05,2008-10-05,1,Sunday,5,279,41,October,10,4,2008,2,2,2009,1
2008-10-06,2008-10-06,2,Monday,6,280,41,October,10,4,2008,2,2,2009,1
2008-10-07,2008-10-07,3,Tuesday,7,281,41,October,10,4,2008,2,2,2009,1
2008-10-08,2008-10-08,4,Wednesday,8,282,41,October,10,4,2008,2,2,2009,1
2008-10-09,2008-10-09,5,Thursday,9,283,41,October,10,4,2008,2,2,2009,1
2008-10-10,2008-10-10,6,Friday,10,284,41,October,10,4,2008,2,2,2009,1
2008-10-11,2008-10-11,7,Saturday,11,285,41,October,10,4,2008,2,2,2009,1
2008-10-12,2008-10-12,1,Sunday,12,286,42,October,10,4,2008,2,2,2009,1
2008-10-13,2008-10-13,2,Monday,13,287,42,October,10,4,2008,2,2,2009,1
2008-10-14,2008-10-14,3,Tuesday,14,288,42,October,10,4,2008,2,2,2009,1
2008-10-15,2008-10-15,4,Wednesday,15,289,42,October,10,4,2008,2,2,2009,1
2008-10-16,2008-10-16,5,Thursday,16,290,42,October,10,4,2008,2,2,2009,1
2008-10-17,2008-10-17,6,Friday,17,291,42,October,10,4,2008,2,2,2009,1
2008-10-18,2008-10-18,7,Saturday,18,292,42,October,10,4,2008,2,2,2009,1
2008-10-19,2008-10-19,1,Sunday,19,293,43,October,10,4,2008,2,2,2009,1
2008-10-20,2008-10-20,2,Monday,20,294,43,October,10,4,2008,2,2,2009,1
2008-10-21,2008-10-21,3,Tuesday,21,295,43,October,10,4,2008,2,2,2009,1
2008-10-22,2008-10-22,4,Wednesday,22,296,43,October,10,4,2008,2,2,2009,1
2008-10-23,2008-10-23,5,Thursday,23,297,43,October,10,4,2008,2,2,2009,1
2008-10-24,2008-10-24,6,Friday,24,298,43,October,10,4,2008,2,2,2009,1
2008-10-25,2008-10-25,7,Saturday,25,299,43,October,10,4,2008,2,2,2009,1
2008-10-26,2008-10-26,1,Sunday,26,300,44,October,10,4,2008,2,2,2009,1
2008-10-27,2008-10-27,2,Monday,27,301,44,October,10,4,2008,2,2,2009,1
2008-10-28,2008-10-28,3,Tuesday,28,302,44,October,10,4,2008,2,2,2009,1
2008-10-29,2008-10-29,4,Wednesday,29,303,44,October,10,4,2008,2,2,2009,1
2008-10-30,2008-10-30,5,Thursday,30,304,44,October,10,4,2008,2,2,2009,1
2008-10-31,2008-10-31,6,Friday,31,305,44,October,10,4,2008,2,2,2009,1
2008-11-01,2008-11-01,7,Saturday,1,306,44,November,11,4,2008,2,2,2009,1
2008-11-02,2008-11-02,1,Sunday,2,307,45,November,11,4,2008,2,2,2009,1
2008-11-03,2008-11-03,2,Monday,3,308,45,November,11,4,2008,2,2,2009,1
2008-11-04,2008-11-04,3,Tuesday,4,309,45,November,11,4,2008,2,2,2009,1
2008-11-05,2008-11-05,4,Wednesday,5,310,45,November,11,4,2008,2,2,2009,1
2008-11-06,2008-11-06,5,Thursday,6,311,45,November,11,4,2008,2,2,2009,1
2008-11-07,2008-11-07,6,Friday,7,312,45,November,11,4,2008,2,2,2009,1
2008-11-08,2008-11-08,7,Saturday,8,313,45,November,11,4,2008,2,2,2009,1
2008-11-09,2008-11-09,1,Sunday,9,314,46,November,11,4,2008,2,2,2009,1
2008-11-10,2008-11-10,2,Monday,10,315,46,November,11,4,2008,2,2,2009,1
2008-11-11,2008-11-11,3,Tuesday,11,316,46,November,11,4,2008,2,2,2009,1
2008-11-12,2008-11-12,4,Wednesday,12,317,46,November,11,4,2008,2,2,2009,1
2008-11-13,2008-11-13,5,Thursday,13,318,46,November,11,4,2008,2,2,2009,1
2008-11-14,2008-11-14,6,Friday,14,319,46,November,11,4,2008,2,2,2009,1
2008-11-15,2008-11-15,7,Saturday,15,320,46,November,11,4,2008,2,2,2009,1
2008-11-16,2008-11-16,1,Sunday,16,321,47,November,11,4,2008,2,2,2009,1
2008-11-17,2008-11-17,2,Monday,17,322,47,November,11,4,2008,2,2,2009,1
2008-11-18,2008-11-18,3,Tuesday,18,323,47,November,11,4,2008,2,2,2009,1
2008-11-19,2008-11-19,4,Wednesday,19,324,47,November,11,4,2008,2,2,2009,1
2008-11-20,2008-11-20,5,Thursday,20,325,47,November,11,4,2008,2,2,2009,1
2008-11-21,2008-11-21,6,Friday,21,326,47,November,11,4,2008,2,2,2009,1
2008-11-22,2008-11-22,7,Saturday,22,327,47,November,11,4,2008,2,2,2009,1
2008-11-23,2008-11-23,1,Sunday,23,328,48,November,11,4,2008,2,2,2009,1
2008-11-24,2008-11-24,2,Monday,24,329,48,November,11,4,2008,2,2,2009,1
2008-11-25,2008-11-25,3,Tuesday,25,330,48,November,11,4,2008,2,2,2009,1
2008-11-26,2008-11-26,4,Wednesday,26,331,48,November,11,4,2008,2,2,2009,1
2008-11-27,2008-11-27,5,Thursday,27,332,48,November,11,4,2008,2,2,2009,1
2008-11-28,2008-11-28,6,Friday,28,333,48,November,11,4,2008,2,2,2009,1
2008-11-29,2008-11-29,7,Saturday,29,334,48,November,11,4,2008,2,2,2009,1
2008-11-30,2008-11-30,1,Sunday,30,335,49,November,11,4,2008,2,2,2009,1
2008-12-01,2008-12-01,2,Monday,1,336,49,December,12,4,2008,2,2,2009,1
2008-12-02,2008-12-02,3,Tuesday,2,337,49,December,12,4,2008,2,2,2009,1
2008-12-03,2008-12-03,4,Wednesday,3,338,49,December,12,4,2008,2,2,2009,1
2008-12-04,2008-12-04,5,Thursday,4,339,49,December,12,4,2008,2,2,2009,1
2008-12-05,2008-12-05,6,Friday,5,340,49,December,12,4,2008,2,2,2009,1
2008-12-06,2008-12-06,7,Saturday,6,341,49,December,12,4,2008,2,2,2009,1
2008-12-07,2008-12-07,1,Sunday,7,342,50,December,12,4,2008,2,2,2009,1
2008-12-08,2008-12-08,2,Monday,8,343,50,December,12,4,2008,2,2,2009,1
2008-12-09,2008-12-09,3,Tuesday,9,344,50,December,12,4,2008,2,2,2009,1
2008-12-10,2008-12-10,4,Wednesday,10,345,50,December,12,4,2008,2,2,2009,1
2008-12-11,2008-12-11,5,Thursday,11,346,50,December,12,4,2008,2,2,2009,1
2008-12-12,2008-12-12,6,Friday,12,347,50,December,12,4,2008,2,2,2009,1
2008-12-13,2008-12-13,7,Saturday,13,348,50,December,12,4,2008,2,2,2009,1
2008-12-14,2008-12-14,1,Sunday,14,349,51,December,12,4,2008,2,2,2009,1
2008-12-15,2008-12-15,2,Monday,15,350,51,December,12,4,2008,2,2,2009,1
2008-12-16,2008-12-16,3,Tuesday,16,351,51,December,12,4,2008,2,2,2009,1
2008-12-17,2008-12-17,4,Wednesday,17,352,51,December,12,4,2008,2,2,2009,1
2008-12-18,2008-12-18,5,Thursday,18,353,51,December,12,4,2008,2,2,2009,1
2008-12-19,2008-12-19,6,Friday,19,354,51,December,12,4,2008,2,2,2009,1
2008-12-20,2008-12-20,7,Saturday,20,355,51,December,12,4,2008,2,2,2009,1
2008-12-21,2008-12-21,1,Sunday,21,356,52,December,12,4,2008,2,2,2009,1
2008-12-22,2008-12-22,2,Monday,22,357,52,December,12,4,2008,2,2,2009,1
2008-12-23,2008-12-23,3,Tuesday,23,358,52,December,12,4,2008,2,2,2009,1
2008-12-24,2008-12-24,4,Wednesday,24,359,52,December,12,4,2008,2,2,2009,1
2008-12-25,2008-12-25,5,Thursday,25,360,52,December,12,4,2008,2,2,2009,1
2008-12-26,2008-12-26,6,Friday,26,361,52,December,12,4,2008,2,2,2009,1
2008-12-27,2008-12-27,7,Saturday,27,362,52,December,12,4,2008,2,2,2009,1
2008-12-28,2008-12-28,1,Sunday,28,363,53,December,12,4,2008,2,2,2009,1
2008-12-29,2008-12-29,2,Monday,29,364,53,December,12,4,2008,2,2,2009,1
2008-12-30,2008-12-30,3,Tuesday,30,365,53,December,12,4,2008,2,2,2009,1
2008-12-31,2008-12-31,4,Wednesday,31,366,53,December,12,4,2008,2,2,2009,1
2009-01-01,2009-01-01,5,Thursday,1,1,1,January,1,1,2009,1,3,2009,2
